year,county,cause,sex,age_code,N
110,3919,06,1,23,5
110,3919,06,1,24,3
110,3919,06,2,16,3
110,3919,06,2,17,2
110,3919,06,2,18,3
110,3919,06,2,19,1
110,3919,06,2,20,1
110,3919,06,2,21,2
110,3919,06,2,22,3
110,3919,06,2,23,5
110,3919,06,2,24,2
110,3919,07,1,23,1
110,3919,07,2,24,1
110,3919,09,1,14,1
110,3919,09,1,16,1
110,3919,09,1,17,1
110,3919,09,1,18,2
110,3919,09,1,19,1
110,3919,09,1,21,1
110,3919,09,1,22,3
110,3919,09,1,23,3
110,3919,09,1,24,2
110,3919,09,2,20,1
110,3919,09,2,21,2
110,3919,09,2,22,3
110,3919,09,2,23,2
110,3919,09,2,24,3
110,3919,09,2,25,1
110,3919,10,1,18,1
110,3919,10,1,24,1
110,3919,10,2,22,1
110,3919,10,2,23,2
110,3919,10,2,24,2
110,3919,13,1,22,1
110,3919,14,2,25,1
110,3919,15,1,13,1
110,3919,15,1,17,1
110,3919,15,1,23,2
110,3919,15,1,24,1
110,3919,15,2,22,1
110,3919,15,2,23,1
110,3919,15,2,24,2
110,3919,15,2,25,1
110,3919,16,1,15,2
110,3919,16,1,16,1
110,3919,16,1,17,1
110,3919,16,1,18,3
110,3919,16,1,19,1
110,3919,16,1,20,6
110,3919,16,1,22,3
110,3919,16,1,23,3
110,3919,16,1,24,2
110,3919,16,1,25,1
110,3919,16,2,21,2
110,3919,16,2,22,1
110,3919,16,2,23,10
110,3919,16,2,24,7
110,3919,16,2,25,2
110,3919,17,1,17,1
110,3919,17,1,18,1
110,3919,17,1,20,1
110,3919,17,1,21,2
110,3919,17,1,22,1
110,3919,17,2,19,1
110,3919,17,2,20,1
110,3919,17,2,22,1
110,3919,17,2,23,3
110,3919,17,2,25,1
110,3919,19,1,19,1
110,3919,19,1,20,1
110,3919,21,1,18,2
110,3919,21,1,22,3
110,3919,21,1,23,1
110,3919,21,2,22,1
110,3919,21,2,23,3
110,3919,21,2,24,3
110,3919,23,1,13,1
110,3919,23,1,17,1
110,3919,23,1,21,1
110,3919,23,1,22,3
110,3919,23,1,23,1
110,3919,23,1,25,1
110,3919,23,1,26,1
110,3919,25,1,23,1
110,3919,25,1,24,1
110,3919,27,2,22,1
110,3919,28,1,15,2
110,3919,28,2,18,1
110,3919,28,2,21,1
110,3919,30,1,22,1
110,3919,30,2,26,1
110,3919,31,1,18,1
110,3919,31,2,24,1
110,3919,31,2,25,1
110,3919,32,1,21,1
110,3919,32,1,22,1
110,3919,32,1,23,1
110,3919,32,2,18,1
110,3919,32,2,23,1
110,3919,36,1,23,1
110,3919,36,2,26,1
110,3919,38,2,20,1
110,3919,38,2,24,1
110,3919,39,1,08,1
110,3919,39,1,10,1
110,3919,39,1,11,1
110,3919,39,1,16,1
110,3919,39,1,17,2
110,3919,39,1,19,1
110,3919,39,1,20,2
110,3919,39,1,22,2
110,3919,39,1,23,2
110,3919,39,2,19,1
110,3919,40,1,16,1
110,3919,40,1,19,1
110,3919,40,1,21,1
110,3919,40,1,22,1
110,3919,40,2,15,1
110,3919,42,1,04,1
110,3919,42,1,14,1
110,3919,42,1,15,1
110,3919,42,1,16,1
110,3919,42,1,18,2
110,3919,42,1,20,1
110,3919,42,1,21,3
110,3919,42,1,22,3
110,3919,42,1,23,2
110,3919,42,1,24,1
110,3919,42,1,25,1
110,3919,42,2,18,1
110,3919,42,2,19,1
110,3919,42,2,21,3
110,3919,42,2,22,1
110,3919,42,2,23,3
110,3919,42,2,24,6
110,3919,42,2,25,4
110,3920,01,1,20,1
110,3920,02,1,20,1
110,3920,03,1,20,1
110,3920,03,1,23,1
110,3920,03,2,19,1
110,3920,03,2,20,1
110,3920,03,2,22,2
110,3920,03,2,23,1
110,3920,04,1,22,1
110,3920,06,1,13,1
110,3920,06,1,14,2
110,3920,06,1,15,7
110,3920,06,1,16,1
110,3920,06,1,17,2
110,3920,06,1,18,6
110,3920,06,1,19,5
110,3920,06,1,20,8
110,3920,06,1,21,11
110,3920,06,1,22,10
110,3920,06,1,23,9
110,3920,06,1,24,5
110,3920,06,2,10,1
110,3920,06,2,15,3
110,3920,06,2,17,3
110,3920,06,2,18,3
110,3920,06,2,19,1
110,3920,06,2,20,5
110,3920,06,2,21,6
110,3920,06,2,22,5
110,3920,06,2,23,4
110,3920,06,2,24,2
110,3920,06,2,25,1
110,3920,06,2,26,1
110,3920,07,1,19,1
110,3920,07,1,21,1
110,3920,09,1,16,2
110,3920,09,1,19,2
110,3920,09,1,20,3
110,3920,09,1,21,3
110,3920,09,1,22,1
110,3920,09,1,23,3
110,3920,09,1,24,1
110,3920,09,2,17,1
110,3920,09,2,20,1
110,3920,09,2,21,3
110,3920,09,2,22,5
110,3920,09,2,23,5
110,3920,09,2,24,3
110,3920,09,2,25,2
110,3920,10,1,22,1
110,3920,10,1,24,1
110,3920,10,2,21,1
110,3920,10,2,22,2
110,3920,10,2,25,1
110,3920,11,2,20,1
110,3920,13,1,20,1
110,3920,13,2,25,1
110,3920,15,1,18,1
110,3920,15,1,19,2
110,3920,15,1,23,1
110,3920,15,2,23,1
110,3920,15,2,24,2
110,3920,15,2,25,2
110,3920,16,1,16,1
110,3920,16,1,17,2
110,3920,16,1,19,1
110,3920,16,1,20,3
110,3920,16,1,21,3
110,3920,16,1,22,6
110,3920,16,1,23,4
110,3920,16,1,24,6
110,3920,16,2,17,1
110,3920,16,2,20,1
110,3920,16,2,21,6
110,3920,16,2,22,3
110,3920,16,2,23,10
110,3920,16,2,24,9
110,3920,16,2,25,6
110,3920,17,1,17,1
110,3920,17,1,20,3
110,3920,17,1,21,2
110,3920,17,1,22,1
110,3920,17,1,23,4
110,3920,17,1,24,2
110,3920,17,1,25,1
110,3920,17,2,16,1
110,3920,17,2,18,1
110,3920,17,2,22,2
110,3920,17,2,23,5
110,3920,18,2,20,1
110,3920,19,1,22,1
110,3920,21,1,20,1
110,3920,21,1,22,1
110,3920,21,1,23,2
110,3920,21,1,24,1
110,3920,21,1,25,1
110,3920,21,2,19,1
110,3920,21,2,23,2
110,3920,21,2,24,6
110,3920,21,2,25,5
110,3920,23,1,19,2
110,3920,23,1,20,2
110,3920,23,1,22,4
110,3920,23,1,23,5
110,3920,23,1,26,1
110,3920,23,2,19,1
110,3920,23,2,20,1
110,3920,23,2,22,1
110,3920,23,2,24,1
110,3920,25,2,24,1
110,3920,26,1,17,1
110,3920,26,2,22,1
110,3920,27,2,24,1
110,3920,28,1,16,1
110,3920,28,1,17,2
110,3920,28,1,20,1
110,3920,28,1,21,2
110,3920,28,1,22,1
110,3920,28,1,23,1
110,3920,28,2,17,1
110,3920,28,2,22,1
110,3920,28,2,23,2
110,3920,28,2,24,1
110,3920,30,1,13,1
110,3920,30,2,21,1
110,3920,30,2,22,2
110,3920,30,2,23,1
110,3920,31,1,19,1
110,3920,31,1,20,2
110,3920,31,2,22,1
110,3920,32,1,19,3
110,3920,32,2,18,1
110,3920,32,2,22,1
110,3920,32,2,24,1
110,3920,36,2,24,1
110,3920,36,2,26,1
110,3920,38,2,25,1
110,3920,39,1,08,2
110,3920,39,1,13,1
110,3920,39,1,16,1
110,3920,39,1,17,1
110,3920,39,1,18,1
110,3920,39,1,19,1
110,3920,39,1,21,1
110,3920,39,2,14,2
110,3920,39,2,21,1
110,3920,40,1,12,1
110,3920,40,1,14,1
110,3920,40,1,16,2
110,3920,40,1,17,1
110,3920,40,1,19,1
110,3920,42,1,14,1
110,3920,42,1,16,1
110,3920,42,1,17,2
110,3920,42,1,18,3
110,3920,42,1,19,2
110,3920,42,1,20,4
110,3920,42,1,21,2
110,3920,42,1,22,3
110,3920,42,1,23,2
110,3920,42,1,24,1
110,3920,42,1,25,1
110,3920,42,2,16,1
110,3920,42,2,18,1
110,3920,42,2,21,1
110,3920,42,2,22,3
110,3920,42,2,23,6
110,3920,42,2,24,8
110,3920,42,2,25,1
110,4001,03,1,20,1
110,4001,03,1,23,1
110,4001,03,2,21,1
110,4001,03,2,23,1
110,4001,03,2,24,2
110,4001,04,2,23,1
110,4001,06,1,10,1
110,4001,06,1,14,3
110,4001,06,1,15,2
110,4001,06,1,16,4
110,4001,06,1,17,6
110,4001,06,1,18,11
110,4001,06,1,19,12
110,4001,06,1,20,10
110,4001,06,1,21,4
110,4001,06,1,22,6
110,4001,06,1,23,8
110,4001,06,1,24,3
110,4001,06,2,07,1
110,4001,06,2,15,2
110,4001,06,2,16,4
110,4001,06,2,17,1
110,4001,06,2,18,4
110,4001,06,2,19,3
110,4001,06,2,20,1
110,4001,06,2,21,2
110,4001,06,2,22,12
110,4001,06,2,23,12
110,4001,06,2,24,5
110,4001,07,1,17,1
110,4001,07,1,20,1
110,4001,07,2,18,1
110,4001,09,1,14,1
110,4001,09,1,15,1
110,4001,09,1,18,1
110,4001,09,1,20,1
110,4001,09,1,22,2
110,4001,09,1,23,1
110,4001,09,2,18,1
110,4001,09,2,20,2
110,4001,09,2,21,7
110,4001,09,2,22,2
110,4001,09,2,23,6
110,4001,09,2,25,2
110,4001,10,1,21,1
110,4001,10,1,22,4
110,4001,10,2,22,3
110,4001,10,2,23,4
110,4001,10,2,24,2
110,4001,10,2,25,2
110,4001,11,1,14,1
110,4001,13,1,23,1
110,4001,13,2,19,1
110,4001,13,2,20,1
110,4001,13,2,22,1
110,4001,13,2,23,2
110,4001,13,2,25,1
110,4001,15,1,15,1
110,4001,15,1,16,1
110,4001,15,1,17,1
110,4001,15,1,22,1
110,4001,15,1,23,3
110,4001,15,1,25,1
110,4001,15,2,21,2
110,4001,15,2,23,1
110,4001,15,2,25,2
110,4001,16,1,16,3
110,4001,16,1,17,4
110,4001,16,1,18,3
110,4001,16,1,19,1
110,4001,16,1,20,3
110,4001,16,1,21,6
110,4001,16,1,22,7
110,4001,16,1,23,4
110,4001,16,1,24,6
110,4001,16,1,25,1
110,4001,16,1,26,1
110,4001,16,2,16,1
110,4001,16,2,18,1
110,4001,16,2,21,3
110,4001,16,2,22,7
110,4001,16,2,23,8
110,4001,16,2,24,7
110,4001,16,2,25,3
110,4001,17,1,17,1
110,4001,17,1,18,2
110,4001,17,1,19,1
110,4001,17,1,20,3
110,4001,17,1,23,3
110,4001,17,1,24,2
110,4001,17,2,19,1
110,4001,17,2,22,3
110,4001,17,2,23,4
110,4001,17,2,24,6
110,4001,17,2,25,2
110,4001,19,2,19,1
110,4001,21,1,16,2
110,4001,21,1,18,1
110,4001,21,1,21,1
110,4001,21,1,22,4
110,4001,21,1,23,5
110,4001,21,1,24,4
110,4001,21,2,19,1
110,4001,21,2,21,6
110,4001,21,2,22,3
110,4001,21,2,23,4
110,4001,21,2,24,4
110,4001,21,2,25,6
110,4001,23,1,19,1
110,4001,23,1,21,1
110,4001,23,1,22,1
110,4001,23,1,23,3
110,4001,23,1,24,1
110,4001,23,2,25,3
110,4001,25,2,21,1
110,4001,27,1,17,1
110,4001,28,1,14,1
110,4001,28,1,17,2
110,4001,28,1,18,3
110,4001,28,1,20,2
110,4001,28,1,23,1
110,4001,28,2,22,1
110,4001,28,2,23,1
110,4001,29,2,23,1
110,4001,30,1,10,1
110,4001,30,1,22,1
110,4001,30,1,23,1
110,4001,31,1,23,1
110,4001,31,1,24,1
110,4001,31,1,25,1
110,4001,31,2,09,1
110,4001,32,1,18,1
110,4001,32,1,21,1
110,4001,32,1,23,1
110,4001,32,2,18,1
110,4001,32,2,19,1
110,4001,32,2,21,1
110,4001,32,2,25,1
110,4001,34,2,01,1
110,4001,35,1,02,2
110,4001,36,1,22,1
110,4001,36,1,23,2
110,4001,36,1,24,4
110,4001,36,1,25,1
110,4001,36,2,23,2
110,4001,36,2,24,4
110,4001,36,2,25,3
110,4001,39,1,10,1
110,4001,39,1,11,3
110,4001,39,1,12,1
110,4001,39,1,15,1
110,4001,39,1,16,2
110,4001,39,1,17,3
110,4001,39,1,18,2
110,4001,39,1,19,2
110,4001,39,1,20,1
110,4001,39,1,22,1
110,4001,39,1,23,5
110,4001,39,2,10,1
110,4001,39,2,13,1
110,4001,39,2,19,1
110,4001,39,2,22,1
110,4001,40,1,19,1
110,4001,40,2,20,1
110,4001,42,1,15,1
110,4001,42,1,16,1
110,4001,42,1,17,1
110,4001,42,1,18,4
110,4001,42,1,19,1
110,4001,42,1,21,1
110,4001,42,1,22,4
110,4001,42,1,23,2
110,4001,42,1,24,4
110,4001,42,2,12,1
110,4001,42,2,15,1
110,4001,42,2,18,1
110,4001,42,2,19,1
110,4001,42,2,21,4
110,4001,42,2,22,5
110,4001,42,2,23,3
110,4001,42,2,24,3
110,4001,42,2,25,2
110,4002,01,1,22,1
110,4002,03,1,18,1
110,4002,03,1,21,1
110,4002,03,2,20,2
110,4002,03,2,22,1
110,4002,04,1,22,1
110,4002,06,1,13,2
110,4002,06,1,14,1
110,4002,06,1,15,3
110,4002,06,1,16,6
110,4002,06,1,17,6
110,4002,06,1,18,10
110,4002,06,1,19,10
110,4002,06,1,20,13
110,4002,06,1,21,10
110,4002,06,1,22,16
110,4002,06,1,23,7
110,4002,06,2,12,1
110,4002,06,2,16,1
110,4002,06,2,17,1
110,4002,06,2,19,5
110,4002,06,2,20,6
110,4002,06,2,21,4
110,4002,06,2,22,5
110,4002,06,2,23,9
110,4002,06,2,24,4
110,4002,06,2,25,2
110,4002,07,1,19,1
110,4002,07,1,21,1
110,4002,07,2,22,1
110,4002,08,1,24,1
110,4002,09,1,15,1
110,4002,09,1,16,1
110,4002,09,1,17,1
110,4002,09,1,18,3
110,4002,09,1,19,2
110,4002,09,1,20,1
110,4002,09,1,21,3
110,4002,09,1,22,1
110,4002,09,1,23,2
110,4002,09,2,18,1
110,4002,09,2,21,1
110,4002,09,2,22,4
110,4002,09,2,23,9
110,4002,09,2,24,1
110,4002,09,2,25,2
110,4002,10,1,20,1
110,4002,10,1,23,3
110,4002,10,2,23,1
110,4002,10,2,24,2
110,4002,13,1,24,1
110,4002,13,2,20,1
110,4002,14,2,20,1
110,4002,15,1,16,1
110,4002,15,1,17,1
110,4002,15,1,21,1
110,4002,15,1,22,2
110,4002,15,1,23,1
110,4002,15,1,24,1
110,4002,15,2,22,1
110,4002,15,2,23,3
110,4002,16,1,17,5
110,4002,16,1,18,2
110,4002,16,1,19,2
110,4002,16,1,20,7
110,4002,16,1,21,7
110,4002,16,1,22,1
110,4002,16,1,23,4
110,4002,16,1,24,2
110,4002,16,1,25,1
110,4002,16,2,15,1
110,4002,16,2,19,3
110,4002,16,2,20,3
110,4002,16,2,21,1
110,4002,16,2,22,2
110,4002,16,2,23,5
110,4002,16,2,24,4
110,4002,16,2,25,2
110,4002,17,1,15,1
110,4002,17,1,16,2
110,4002,17,1,17,2
110,4002,17,1,19,1
110,4002,17,1,20,2
110,4002,17,1,21,1
110,4002,17,1,22,2
110,4002,17,1,23,2
110,4002,17,2,21,2
110,4002,17,2,22,2
110,4002,17,2,23,1
110,4002,17,2,24,2
110,4002,17,2,25,1
110,4002,19,1,16,1
110,4002,19,1,17,1
110,4002,21,1,16,2
110,4002,21,1,19,1
110,4002,21,1,21,1
110,4002,21,1,22,4
110,4002,21,1,23,4
110,4002,21,1,25,1
110,4002,21,2,19,1
110,4002,21,2,22,5
110,4002,21,2,23,5
110,4002,21,2,24,6
110,4002,21,2,25,1
110,4002,21,2,26,1
110,4002,23,1,19,2
110,4002,23,1,21,1
110,4002,23,1,23,2
110,4002,23,1,24,1
110,4002,23,2,19,1
110,4002,23,2,23,1
110,4002,23,2,24,2
110,4002,25,1,23,1
110,4002,27,1,22,1
110,4002,27,2,23,1
110,4002,28,1,14,1
110,4002,28,1,18,2
110,4002,28,1,23,2
110,4002,28,2,19,1
110,4002,28,2,20,1
110,4002,28,2,22,1
110,4002,29,1,22,1
110,4002,29,1,23,1
110,4002,29,1,25,1
110,4002,29,2,22,1
110,4002,30,1,24,1
110,4002,31,1,26,1
110,4002,32,1,14,1
110,4002,32,1,16,1
110,4002,32,1,21,1
110,4002,32,1,22,3
110,4002,32,1,23,2
110,4002,32,2,21,2
110,4002,32,2,24,2
110,4002,34,2,01,1
110,4002,36,1,23,1
110,4002,39,1,14,1
110,4002,39,1,15,1
110,4002,39,1,17,2
110,4002,39,1,18,3
110,4002,39,1,20,1
110,4002,39,1,23,2
110,4002,39,1,24,1
110,4002,39,2,21,2
110,4002,39,2,22,2
110,4002,39,2,23,2
110,4002,40,1,14,1
110,4002,40,1,19,1
110,4002,40,1,21,1
110,4002,40,2,12,1
110,4002,40,2,13,1
110,4002,42,1,12,1
110,4002,42,1,16,4
110,4002,42,1,18,3
110,4002,42,1,19,1
110,4002,42,1,20,1
110,4002,42,1,21,3
110,4002,42,1,22,1
110,4002,42,1,23,2
110,4002,42,1,24,1
110,4002,42,1,25,1
110,4002,42,2,13,1
110,4002,42,2,16,1
110,4002,42,2,17,2
110,4002,42,2,20,2
110,4002,42,2,21,2
110,4002,42,2,22,7
110,4002,42,2,23,3
110,4002,42,2,24,4
110,4003,02,1,23,1
110,4003,02,1,24,1
110,4003,03,1,14,1
110,4003,03,1,21,1
110,4003,03,2,19,1
110,4003,03,2,21,1
110,4003,03,2,23,1
110,4003,03,2,25,1
110,4003,04,1,19,1
110,4003,04,1,23,1
110,4003,06,1,11,1
110,4003,06,1,14,2
110,4003,06,1,15,3
110,4003,06,1,16,5
110,4003,06,1,17,4
110,4003,06,1,18,7
110,4003,06,1,19,6
110,4003,06,1,20,5
110,4003,06,1,21,10
110,4003,06,1,22,9
110,4003,06,1,23,11
110,4003,06,1,24,4
110,4003,06,2,14,1
110,4003,06,2,16,2
110,4003,06,2,17,2
110,4003,06,2,18,1
110,4003,06,2,19,2
110,4003,06,2,20,3
110,4003,06,2,21,5
110,4003,06,2,22,5
110,4003,06,2,23,3
110,4003,06,2,24,4
110,4003,07,1,23,1
110,4003,07,1,25,1
110,4003,07,2,22,1
110,4003,07,2,23,1
110,4003,09,1,14,1
110,4003,09,1,15,1
110,4003,09,1,18,4
110,4003,09,1,20,2
110,4003,09,1,21,1
110,4003,09,1,22,2
110,4003,09,1,23,1
110,4003,09,1,24,1
110,4003,09,2,16,1
110,4003,09,2,21,1
110,4003,09,2,22,1
110,4003,09,2,24,2
110,4003,09,2,25,2
110,4003,10,1,22,1
110,4003,10,1,23,1
110,4003,10,1,24,2
110,4003,10,2,22,3
110,4003,10,2,23,1
110,4003,10,2,25,1
110,4003,13,1,22,2
110,4003,13,2,21,1
110,4003,13,2,22,1
110,4003,13,2,23,1
110,4003,15,1,17,1
110,4003,15,1,20,3
110,4003,15,1,21,1
110,4003,15,1,22,1
110,4003,15,1,23,2
110,4003,15,1,24,1
110,4003,15,2,21,2
110,4003,15,2,23,2
110,4003,15,2,24,1
110,4003,15,2,25,2
110,4003,16,1,13,1
110,4003,16,1,14,1
110,4003,16,1,15,1
110,4003,16,1,16,2
110,4003,16,1,17,1
110,4003,16,1,18,1
110,4003,16,1,19,1
110,4003,16,1,20,1
110,4003,16,1,21,4
110,4003,16,1,22,2
110,4003,16,1,23,1
110,4003,16,1,24,1
110,4003,16,1,25,1
110,4003,16,2,12,1
110,4003,16,2,18,1
110,4003,16,2,19,1
110,4003,16,2,21,3
110,4003,16,2,22,3
110,4003,16,2,23,6
110,4003,16,2,24,2
110,4003,16,2,25,2
110,4003,17,1,20,1
110,4003,17,1,21,2
110,4003,17,1,22,1
110,4003,17,1,23,2
110,4003,17,1,24,2
110,4003,17,1,25,1
110,4003,17,2,17,1
110,4003,17,2,20,1
110,4003,17,2,21,1
110,4003,17,2,22,3
110,4003,17,2,23,3
110,4003,17,2,24,1
110,4003,17,2,25,2
110,4003,19,1,22,3
110,4003,21,1,19,1
110,4003,21,1,20,1
110,4003,21,1,21,3
110,4003,21,1,22,2
110,4003,21,1,23,3
110,4003,21,1,24,4
110,4003,21,2,16,1
110,4003,21,2,21,1
110,4003,21,2,22,2
110,4003,21,2,23,4
110,4003,21,2,24,3
110,4003,21,2,25,3
110,4003,23,1,18,2
110,4003,23,1,20,1
110,4003,23,1,21,3
110,4003,23,1,23,1
110,4003,23,1,24,2
110,4003,23,1,25,2
110,4003,23,2,22,1
110,4003,23,2,23,2
110,4003,23,2,24,1
110,4003,23,2,25,1
110,4003,26,1,21,1
110,4003,28,1,17,1
110,4003,28,1,22,2
110,4003,28,2,23,1
110,4003,29,2,22,1
110,4003,31,1,20,1
110,4003,31,1,25,1
110,4003,31,2,20,1
110,4003,31,2,21,1
110,4003,31,2,22,1
110,4003,32,1,19,1
110,4003,32,1,20,1
110,4003,32,1,21,1
110,4003,32,1,23,1
110,4003,32,2,22,2
110,4003,32,2,23,1
110,4003,32,2,24,3
110,4003,32,2,25,3
110,4003,34,1,01,1
110,4003,35,1,12,1
110,4003,36,1,22,2
110,4003,36,1,24,5
110,4003,36,2,21,1
110,4003,36,2,23,1
110,4003,36,2,24,2
110,4003,36,2,25,2
110,4003,39,1,12,1
110,4003,39,1,20,1
110,4003,39,1,21,1
110,4003,39,1,22,3
110,4003,39,1,23,3
110,4003,39,2,15,1
110,4003,39,2,16,1
110,4003,39,2,17,1
110,4003,39,2,20,1
110,4003,39,2,21,3
110,4003,39,2,22,1
110,4003,39,2,24,2
110,4003,40,1,17,1
110,4003,40,1,18,1
110,4003,40,1,22,1
110,4003,40,2,21,1
110,4003,42,1,15,1
110,4003,42,1,16,1
110,4003,42,1,17,1
110,4003,42,1,19,2
110,4003,42,1,21,1
110,4003,42,1,22,5
110,4003,42,1,23,2
110,4003,42,1,24,4
110,4003,42,1,25,2
110,4003,42,2,19,1
110,4003,42,2,20,1
110,4003,42,2,22,3
110,4003,42,2,23,6
110,4003,42,2,24,7
110,4003,42,2,25,2
110,4004,02,1,24,1
110,4004,03,1,17,1
110,4004,03,1,18,1
110,4004,03,1,19,1
110,4004,03,1,21,1
110,4004,03,2,14,1
110,4004,03,2,22,2
110,4004,03,2,23,1
110,4004,03,2,25,1
110,4004,04,1,16,1
110,4004,06,1,12,1
110,4004,06,1,13,1
110,4004,06,1,15,4
110,4004,06,1,16,11
110,4004,06,1,17,12
110,4004,06,1,18,11
110,4004,06,1,19,17
110,4004,06,1,20,16
110,4004,06,1,21,15
110,4004,06,1,22,16
110,4004,06,1,23,12
110,4004,06,1,24,6
110,4004,06,2,13,1
110,4004,06,2,14,2
110,4004,06,2,15,4
110,4004,06,2,16,3
110,4004,06,2,17,6
110,4004,06,2,18,5
110,4004,06,2,19,4
110,4004,06,2,20,9
110,4004,06,2,21,9
110,4004,06,2,22,10
110,4004,06,2,23,13
110,4004,06,2,24,3
110,4004,06,2,25,1
110,4004,07,1,13,1
110,4004,07,1,20,2
110,4004,07,1,21,2
110,4004,07,1,22,1
110,4004,07,2,24,1
110,4004,08,2,22,1
110,4004,09,1,15,1
110,4004,09,1,16,1
110,4004,09,1,17,1
110,4004,09,1,18,2
110,4004,09,1,19,1
110,4004,09,1,21,3
110,4004,09,1,22,5
110,4004,09,1,23,9
110,4004,09,1,24,1
110,4004,09,2,15,1
110,4004,09,2,18,3
110,4004,09,2,19,1
110,4004,09,2,20,2
110,4004,09,2,21,4
110,4004,09,2,22,3
110,4004,09,2,23,8
110,4004,09,2,24,4
110,4004,10,1,20,1
110,4004,10,1,21,1
110,4004,10,1,22,3
110,4004,10,1,24,1
110,4004,10,2,22,3
110,4004,10,2,23,7
110,4004,10,2,24,7
110,4004,10,2,25,2
110,4004,12,2,21,1
110,4004,13,1,21,1
110,4004,13,1,22,2
110,4004,13,1,23,1
110,4004,13,1,24,1
110,4004,13,1,25,1
110,4004,13,2,20,1
110,4004,13,2,22,1
110,4004,13,2,24,1
110,4004,14,1,24,1
110,4004,15,1,13,1
110,4004,15,1,14,1
110,4004,15,1,15,1
110,4004,15,1,19,1
110,4004,15,1,20,1
110,4004,15,1,21,1
110,4004,15,1,22,2
110,4004,15,1,23,1
110,4004,15,1,24,1
110,4004,15,2,19,1
110,4004,15,2,20,3
110,4004,15,2,21,1
110,4004,15,2,22,5
110,4004,15,2,23,5
110,4004,15,2,24,3
110,4004,16,1,13,2
110,4004,16,1,14,1
110,4004,16,1,15,3
110,4004,16,1,16,3
110,4004,16,1,17,1
110,4004,16,1,18,2
110,4004,16,1,19,3
110,4004,16,1,21,1
110,4004,16,1,22,4
110,4004,16,1,23,4
110,4004,16,1,24,2
110,4004,16,1,25,2
110,4004,16,2,17,1
110,4004,16,2,19,1
110,4004,16,2,20,3
110,4004,16,2,21,1
110,4004,16,2,22,2
110,4004,16,2,23,5
110,4004,16,2,24,5
110,4004,16,2,25,2
110,4004,16,2,26,1
110,4004,17,1,16,1
110,4004,17,1,18,2
110,4004,17,1,20,2
110,4004,17,1,21,5
110,4004,17,1,22,4
110,4004,17,1,23,3
110,4004,17,1,24,4
110,4004,17,1,25,1
110,4004,17,2,20,2
110,4004,17,2,22,2
110,4004,17,2,23,4
110,4004,17,2,24,2
110,4004,17,2,25,1
110,4004,17,2,26,2
110,4004,19,1,19,1
110,4004,19,1,20,1
110,4004,19,2,20,1
110,4004,20,1,08,1
110,4004,21,1,15,1
110,4004,21,1,18,1
110,4004,21,1,19,2
110,4004,21,1,20,2
110,4004,21,1,21,1
110,4004,21,1,22,3
110,4004,21,1,23,7
110,4004,21,1,24,3
110,4004,21,1,25,3
110,4004,21,1,26,1
110,4004,21,2,20,1
110,4004,21,2,21,1
110,4004,21,2,22,2
110,4004,21,2,23,5
110,4004,21,2,24,1
110,4004,21,2,25,1
110,4004,23,1,18,1
110,4004,23,1,20,3
110,4004,23,1,21,3
110,4004,23,1,22,4
110,4004,23,1,23,8
110,4004,23,1,24,7
110,4004,23,1,25,1
110,4004,23,2,19,1
110,4004,23,2,23,4
110,4004,23,2,24,5
110,4004,23,2,25,2
110,4004,25,1,21,1
110,4004,25,1,22,1
110,4004,25,1,23,1
110,4004,25,2,25,1
110,4004,26,1,24,1
110,4004,27,1,22,1
110,4004,28,1,11,1
110,4004,28,1,13,1
110,4004,28,1,16,5
110,4004,28,1,18,2
110,4004,28,1,19,1
110,4004,28,1,20,1
110,4004,28,1,21,1
110,4004,28,1,22,2
110,4004,28,2,17,1
110,4004,28,2,22,1
110,4004,29,1,23,1
110,4004,30,2,24,1
110,4004,31,1,16,2
110,4004,31,1,17,1
110,4004,31,1,19,1
110,4004,31,1,22,1
110,4004,31,2,16,1
110,4004,31,2,18,1
110,4004,31,2,19,1
110,4004,31,2,22,1
110,4004,31,2,23,1
110,4004,32,1,16,1
110,4004,32,1,17,1
110,4004,32,1,18,1
110,4004,32,1,19,3
110,4004,32,1,21,1
110,4004,32,1,22,4
110,4004,32,1,23,3
110,4004,32,1,24,1
110,4004,32,2,18,1
110,4004,32,2,21,1
110,4004,32,2,22,5
110,4004,32,2,23,1
110,4004,32,2,24,2
110,4004,32,2,25,1
110,4004,36,2,19,1
110,4004,36,2,22,1
110,4004,36,2,24,1
110,4004,39,1,10,1
110,4004,39,1,13,1
110,4004,39,1,14,1
110,4004,39,1,16,1
110,4004,39,1,17,2
110,4004,39,1,18,1
110,4004,39,1,19,1
110,4004,39,1,20,4
110,4004,39,1,22,1
110,4004,39,1,23,1
110,4004,39,2,16,1
110,4004,39,2,18,3
110,4004,39,2,19,1
110,4004,39,2,20,2
110,4004,39,2,21,1
110,4004,39,2,22,1
110,4004,39,2,23,1
110,4004,39,2,24,1
110,4004,39,2,25,1
110,4004,40,1,09,1
110,4004,40,1,13,1
110,4004,40,1,14,1
110,4004,40,1,15,2
110,4004,40,1,18,2
110,4004,40,1,20,1
110,4004,40,1,21,2
110,4004,40,1,23,1
110,4004,40,2,13,1
110,4004,40,2,23,1
110,4004,41,1,19,1
110,4004,42,1,12,2
110,4004,42,1,13,2
110,4004,42,1,14,3
110,4004,42,1,15,1
110,4004,42,1,16,1
